portfolio,job_title,job_company,required_skill,label,weight,evidence_skills,justification
book_student,Junior Data Engineer,Helic & Co.,Apply data governance and security best practices,fully_satisfied,1.0,"[""Define data governance rules for compliance, privacy, and quality"", ""Anonymize personally identifiable information (PII) in data pipelines""]","Portfolio includes defining governance rules and anonymizing PII, covering both governance and security practices."
book_student,Junior Data Engineer,Helic & Co.,Design and implement scalable data pipelines,fully_satisfied,1.0,"[""Design ETL data transformation steps for data integration"", ""Build ETL workflows to ingest structured and unstructured data into HDFS"", ""Implement real-time data pipelines with Spark Streaming""]",Portfolio demonstrates design and implementation of scalable ETL and streaming pipelines with multiple tools.
book_student,Junior Data Engineer,Helic & Co.,Collect and clean large datasets,fully_satisfied,1.0,"[""Perform data extraction, transformation, and loading (ETL)"", ""Clean and preprocess raw data from multiple sources""]",Portfolio includes ETL (extraction/collection) and cleaning/preprocessing of raw data from multiple sources.
book_student,Junior Data Engineer,Helic & Co.,Troubleshoot and debug data issues,not_satisfied,0.0,[],No portfolio skill mentions troubleshooting or debugging data issues.
book_student,Junior Data Engineer,Helic & Co.,Apply data modeling concepts,fully_satisfied,1.0,"[""Design conceptual, logical, and physical data models""]","Portfolio explicitly includes designing conceptual, logical, and physical data models."
book_student,Junior Data Engineer,Helic & Co.,Implement distributed data processing using Apache Spark,fully_satisfied,1.0,"[""Develop Spark applications using RDD transformations and actions""]","Portfolio includes developing Spark applications with RDD transformations, directly satisfying the requirement."
book_student,Junior Data Engineer,Helic & Co.,Implement data streaming pipelines using Apache Kafka,not_satisfied,0.0,[],"Portfolio lacks any mention of Apache Kafka; streaming skills use Storm or Spark Streaming, not Kafka."
book_student,Junior Data Engineer,Helic & Co.,Monitor data systems for reliability and performance,partly_satisfied,0.4,"[""Analyze a system's reliability by categorizing potential faults"", ""Quantify system load and performance for scalability discussions""]","Portfolio includes analyzing reliability and quantifying performance, but lacks explicit monitoring of data systems."
book_student,Junior Data Engineer,Helic & Co.,Orchestrate data pipelines using Apache Airflow,not_satisfied,0.0,[],Apache Airflow is not present in portfolio skills.
book_student,Junior Data Engineer,Helic & Co.,Process large-scale data using Hadoop,fully_satisfied,1.0,"[""Build ETL workflows to ingest structured and unstructured data into HDFS"", ""Write data to HDFS using replication pipeline""]","Portfolio demonstrates building ETL workflows to HDFS and writing data using replication, covering Hadoop processing."
book_student,Programming Analyst,Cybage Software,Manage project workflows using Atlassian Jira,not_satisfied,0.0,[],No portfolio skill covers Jira or project workflow management.
book_student,Programming Analyst,Cybage Software,Validate ETL processes and data pipeline integrity,satisfied,0.75,"[""Perform data extraction, transformation, and loading (ETL)"", ""Detect duplicate records using attribute similarity thresholds""]",ETL and data quality skills enable validation of pipeline integrity.
book_student,Programming Analyst,Cybage Software,Integrate automation into CI/CD pipelines,not_satisfied,0.0,[],No portfolio skill mentions CI/CD or automation integration in pipelines.
book_student,Programming Analyst,Cybage Software,Develop and optimize automation frameworks using Playwright,not_satisfied,0.0,[],Portfolio lacks any mention of Playwright or test automation frameworks.
book_student,Programming Analyst,Cybage Software,Implement UI test automation strategies,not_satisfied,0.0,[],No portfolio skill addresses UI test automation.
book_student,Programming Analyst,Cybage Software,Build web applications using Angular.js,not_satisfied,0.0,[],Angular.js not present in portfolio skills.
book_student,Programming Analyst,Cybage Software,Implement API test automation for REST services,partly_satisfied,0.4,"[""Serve models via TensorFlow Serving over REST""]",REST exposure exists but lacks API test automation focus.
book_student,Programming Analyst,Cybage Software,Implement API test automation for GraphQL services,not_satisfied,0.0,[],No GraphQL-related skill present.
book_student,Senior Data Scientist,Trackunit,Query and analyze data using SQL,fully_satisfied,1.0,"[""Utilize Spark SQL for querying structured big data""]",Spark SQL directly allows querying and analyzing data using standard SQL syntax.
book_student,Senior Data Scientist,Trackunit,Process data using Apache Spark,fully_satisfied,1.0,"[""Develop Spark applications using RDD transformations and actions"", ""Implement real-time data pipelines with Spark Streaming""]",RDD transformations and Spark Streaming demonstrate comprehensive data processing with Apache Spark.
book_student,Senior Data Scientist,Trackunit,Develop data pipelines using Databricks,not_satisfied,0.0,[],No portfolio skill mentions the Databricks platform or its specific ecosystem for pipeline development.
book_student,Data Engineer,Leap Tools,Design and implement scalable data pipelines,satisfied,0.75,"[""Build ETL workflows to ingest structured and unstructured data into HDFS"", ""Design ETL data transformation steps for data integration"", ""Design real-time streaming pipelines for high-velocity data"", ""Compare scaling architectures""]","Portfolio covers ETL pipeline design/implementation and scalability comparisons, fulfilling the requirement reasonably."
book_student,Data Engineer,Leap Tools,Build and maintain data pipelines using dbt,not_satisfied,0.0,[],No mention of dbt in portfolio skills.
book_student,Data Engineer,Leap Tools,"Implement data quality, testing, and documentation standards",partly_satisfied,0.4,"[""Define data governance rules for compliance, privacy, and quality"", ""Detect duplicate records using attribute similarity thresholds""]",Covers data quality aspects but lacks testing and documentation standard skills.
book_student,Data Engineer,Leap Tools,Apply data modeling concepts,fully_satisfied,1.0,"[""Design conceptual, logical, and physical data models"", ""Design a schema to represent one-to-many and many-to-many relationships""]","Directly demonstrates data modeling through conceptual, logical, physical model and schema design skills."
book_student,Data Engineer,Leap Tools,Deploy and manage containerized applications using Kubernetes,not_satisfied,0.0,[],Portfolio contains no Kubernetes or container orchestration skills.
book_student,Data Engineer,Leap Tools,Monitor and debug data pipelines and warehouse components,not_satisfied,0.0,[],No explicit monitoring or debugging skills for data pipelines or warehouse components.
book_student,Data Engineer,Leap Tools,Develop web applications and APIs using Django,not_satisfied,0.0,[],No Django or web application/API development skills present.
book_student,Senior Data Engineer,Asana,Query and analyze data using SQL,satisfied,0.75,"[""Utilize Spark SQL for querying structured big data""]","Using Spark SQL covers querying data with SQL, though analysis is not explicitly mentioned."
book_student,Senior Data Engineer,Asana,Design and implement scalable data pipelines,fully_satisfied,1.0,"[""Build ETL workflows to ingest structured and unstructured data into HDFS"", ""Design real-time streaming pipelines for high-velocity data"", ""Implement lambda architecture combining batch and stream processing""]",Portfolio explicitly includes design and implementation of multiple scalable pipeline architectures.
book_student,Senior Data Engineer,Asana,Implement systems for data quality and governance,fully_satisfied,1.0,"[""Define data governance rules for compliance, privacy, and quality"", ""Anonymize personally identifiable information (PII) in data pipelines"", ""Implement the collect-store-analyze-govern lifecycle for big data""]","Directly addresses data governance rules, PII handling, and a governed data lifecycle."
book_student,Senior Data Engineer,Asana,Apply data modeling concepts,fully_satisfied,1.0,"[""Design conceptual, logical, and physical data models""]",Explicitly demonstrates applying all standard data modeling levels.
book_student,Senior Data Engineer,Asana,Process data using Apache Spark,fully_satisfied,1.0,"[""Develop Spark applications using RDD transformations and actions"", ""Utilize Spark SQL for querying structured big data"", ""Implement real-time data pipelines with Spark Streaming""]","Portfolio includes core Spark, Spark SQL, and Spark Streaming, covering the requirement directly."
book_student,Senior Data Engineer,Asana,Orchestrate data workflows using Airflow,not_satisfied,0.0,[],Portfolio contains no mention of Airflow or equivalent orchestration tool.
book_student,Senior Data Engineer,Asana,Utilize Databricks for data processing,not_satisfied,0.0,[],Databricks is not present anywhere in the portfolio skills.
book_student,Senior Data Engineer,Asana,Identify and address performance bottlenecks in workflows,partly_satisfied,0.4,"[""Quantify system load and performance for scalability discussions"", ""Compare the performance trade-offs of log-structured and page-oriented storage engines""]","Shows performance measurement and comparison, but lacks explicit bottleneck identification and resolution."
book_student,Senior Data Engineer,Asana,Build and scale end-to-end data products,satisfied,0.75,"[""Implement the collect-store-analyze-govern lifecycle for big data"", ""Design a composite data system from general-purpose components""]","Demonstrates full data lifecycle implementation and composite system design, implying end-to-end data products."
book_student,Senior Data Engineer,Asana,Transform raw data into actionable insights,satisfied,0.75,"[""Clean and preprocess raw data from multiple sources"", ""Develop BI dashboards from curated enterprise data warehouses""]","Combines raw data preparation with dashboard development, turning raw data into insights."
book_student,Senior Business Analyst,Compass Group,Query and analyze data using SQL,satisfied,0.75,"[""Utilize Spark SQL for querying structured big data"", ""Load data warehouses using SQL bulk loading methods""]","Spark SQL provides SQL querying and bulk loading uses SQL, demonstrating ability to query and analyze data using SQL."
book_student,Senior Business Analyst,Compass Group,Gather and document business requirements through stakeholder interviews and workshops,not_satisfied,0.0,[],"No portfolio skill mentions gathering requirements, stakeholder interviews, or workshops."
book_student,Senior Business Analyst,Compass Group,Translate business needs into functional and non-functional requirements,not_satisfied,0.0,[],No skill related to translating business needs into requirements specifications.
book_student,Senior Business Analyst,Compass Group,Create and maintain business requirement documents (BRDs) and functional specifications,not_satisfied,0.0,[],No skill covers creating BRDs or functional specification documents.
book_student,Senior Business Analyst,Compass Group,Model business processes using Visio or similar tools,not_satisfied,0.0,[],Portfolio lacks any business process modeling or Visio usage.
book_student,Senior Business Analyst,Compass Group,Participate in Agile ceremonies and manage work using Azure DevOps,not_satisfied,0.0,[],"No Agile, Scrum, or Azure DevOps skills are present."
book_student,Senior Business Analyst,Compass Group,Support integration projects involving enterprise and third-party systems,satisfied,0.75,"[""Design ETL data transformation steps for data integration"", ""Build ETL workflows to ingest structured and unstructured data into HDFS""]",ETL and data integration skills directly support integration projects across systems.
book_student,Senior Business Analyst,Compass Group,Develop test strategies and write detailed test cases,not_satisfied,0.0,[],No testing strategy or test case writing skills found.
book_student,Senior Business Analyst,Compass Group,"Execute system, UAT, and regression testing",not_satisfied,0.0,[],"Portfolio shows no execution of system, UAT, or regression testing."
book_student,Senior Business Analyst,Compass Group,Track and manage defects using dedicated tools,not_satisfied,0.0,[],No defect tracking or management tool usage mentioned.
book_student,Senior Business Analyst,Compass Group,Perform data validation and reconciliation for system integrations,satisfied,0.75,"[""Align schemas across sources using pattern matching"", ""Resolve data value conflicts via unit standardization""]",Schema alignment and data conflict resolution constitute data validation and reconciliation for integrations.
book_student,Senior Business Analyst,Compass Group,Analyze financial and operational data to identify trends and opportunities,partly_satisfied,0.4,"[""Aggregate detailed data with sum, average, or count operations"", ""Develop BI dashboards from curated enterprise data warehouses""]","Aggregation and BI dashboard skills can analyze data, but no specific financial/operational focus is demonstrated."
book_student,Senior Business Analyst,Compass Group,Analyze data and create reports using Microsoft Excel,not_satisfied,0.0,[],No mention of Microsoft Excel or spreadsheet reporting skills.
book_student,Senior Business Analyst,Compass Group,Build data visualizations and business insights reports using Power BI,partly_satisfied,0.4,"[""Develop BI dashboards from curated enterprise data warehouses""]","BI dashboard development aligns with building reports, but Power BI specific tool is not cited."
market_student,BI & Analytics Lead,AtkinsRéalis,Query and analyze data using SQL,satisfied,0.75,"[""Utilize Spark SQL for querying structured big data""]","Spark SQL allows querying and analyzing data using SQL syntax, satisfying the requirement."
market_student,BI & Analytics Lead,AtkinsRéalis,Design and implement scalable data pipelines,fully_satisfied,1.0,"[""Design and implement scalable data pipelines""]",The portfolio directly lists this skill.
market_student,BI & Analytics Lead,AtkinsRéalis,Design and maintain data models for business intelligence,fully_satisfied,1.0,"[""Develop semantic data layers and curated tables for business intelligence""]",This skill directly covers designing BI data models and semantic layers.
market_student,BI & Analytics Lead,AtkinsRéalis,Develop and maintain business intelligence dashboards and KPIs,fully_satisfied,1.0,"[""Build and maintain interactive dashboards using Power BI"", ""Define, document, and monitor core business metrics and KPIs""]",Portfolio covers dashboards with Power BI and KPI definition/monitoring.
market_student,BI & Analytics Lead,AtkinsRéalis,Develop interactive reports and dashboards using Power BI,fully_satisfied,1.0,"[""Build and maintain interactive dashboards using Power BI""]",Portfolio directly includes building interactive dashboards with Power BI.
market_student,BI & Analytics Lead,AtkinsRéalis,Analyze data to identify trends and patterns,fully_satisfied,1.0,"[""Analyze data to identify trends and patterns""]",The portfolio explicitly lists this skill.
book_student,Senior Data Analyst,Alquemy Search & Consulting,Query and analyze data using SQL,fully_satisfied,1.0,"[""Utilize Spark SQL for querying structured big data""]","Portfolio directly includes using Spark SQL to query structured data, matching the SQL querying requirement."
book_student,Senior Data Analyst,Alquemy Search & Consulting,Design and implement scalable data pipelines,fully_satisfied,1.0,"[""Design real-time streaming pipelines for high-velocity data"", ""Build ETL workflows to ingest structured and unstructured data into HDFS""]","Portfolio includes designing streaming pipelines and building ETL workflows, directly satisfying scalable data pipeline skills."
book_student,Senior Data Analyst,Alquemy Search & Consulting,Orchestrate data workflows using Airflow,not_satisfied,0.0,[],No Airflow orchestration skill found in portfolio.
book_student,Senior Data Analyst,Alquemy Search & Consulting,Implement data pipelines using Apache Spark,fully_satisfied,1.0,"[""Implement real-time data pipelines with Spark Streaming""]","Portfolio includes implementing real-time data pipelines with Spark Streaming, directly using Apache Spark."
book_student,Senior Data Analyst,Alquemy Search & Consulting,Analyze data to identify trends and patterns,satisfied,0.75,"[""Apply correlation-first analysis over causal modeling in big data projects""]","Portfolio applies correlation-first analysis to identify patterns in big data, demonstrating trend analysis."
book_student,Senior Data Analyst,Alquemy Search & Consulting,Create data visualizations,satisfied,0.75,"[""Visualize social networks with Fruchterman-Reingold algorithm""]","Portfolio includes visualizing social networks, demonstrating data visualization capability."
book_student,Senior Data Analyst,Alquemy Search & Consulting,Design and develop data dashboards and reports,fully_satisfied,1.0,"[""Develop BI dashboards from curated enterprise data warehouses""]","Portfolio includes developing BI dashboards, directly matching dashboard design and development."
market_student,Big Data Developer,Galent,Design and implement scalable data pipelines,fully_satisfied,1.0,"[""Design and implement scalable data pipelines""]",Portfolio explicitly includes this exact skill.
market_student,Big Data Developer,Galent,"Integrate data from various sources using ETL tools like Informatica, Talend, or Apache Airflow",fully_satisfied,1.0,"[""Integrate data from various sources using ETL tools like Informatica, Talend, or Apache Airflow""]",Portfolio contains the verbatim required skill.
market_student,Big Data Developer,Galent,Implement CI/CD pipelines and infrastructure-as-code practices,fully_satisfied,1.0,"[""Implement CI/CD pipelines and infrastructure-as-code practices""]",Portfolio directly matches this requirement.
market_student,Big Data Developer,Galent,Leverage generative AI tools to enhance development productivity and automate code generation,fully_satisfied,1.0,"[""Leverage generative AI tools to enhance development productivity and automate code generation""]",Portfolio skill is an exact match.
market_student,Big Data Developer,Galent,Develop and maintain APIs,fully_satisfied,1.0,"[""Develop and maintain APIs""]",Portfolio lists this precise skill.
market_student,Data Analyst,BET99,"Define, document, and monitor core business metrics and KPIs",fully_satisfied,1.0,"[""Define, document, and monitor core business metrics and KPIs""]",Portfolio explicitly lists this exact skill.
market_student,Data Analyst,BET99,Build and maintain data pipelines using dbt,fully_satisfied,1.0,"[""Build and maintain data pipelines using dbt""]",Portfolio explicitly lists this exact skill.
market_student,Data Analyst,BET99,Build and maintain interactive dashboards using Power BI,fully_satisfied,1.0,"[""Build and maintain interactive dashboards using Power BI""]",Portfolio explicitly lists this exact skill.
market_student,Data Analyst,BET99,Perform segmentation and funnel analysis for product and marketing data,fully_satisfied,1.0,"[""Perform segmentation and funnel analysis for product and marketing data""]",Portfolio explicitly lists this exact skill.
market_student,Data Analyst,BET99,Analyze A/B test or experimentation results,fully_satisfied,1.0,"[""Analyze A/B test or experimentation results""]",Portfolio explicitly lists this exact skill.
market_student,Data Analyst,BET99,Analyze data to identify trends and patterns,fully_satisfied,1.0,"[""Analyze data to identify trends and patterns""]",Portfolio explicitly lists this exact skill.
market_student,Data Analyst,Mercor,Anonymize sensitive data within spreadsheet documents,partly_satisfied,0.4,"[""Anonymize personally identifiable information (PII) in data pipelines""]","Knows PII anonymization but in data pipelines, not specifically within spreadsheet documents."
market_student,Data Analyst,Mercor,Build and maintain complex spreadsheets in Google Sheets,not_satisfied,0.0,[],No skill related to building or maintaining spreadsheets in Google Sheets.
market_student,Data Analyst,Mercor,Apply spreadsheet formulas for calculations and data analysis,not_satisfied,0.0,[],No skill demonstrates applying spreadsheet formulas for calculations.
market_student,Data Analyst,Mercor,Structure multi-tab spreadsheet documents for project tracking,not_satisfied,0.0,[],No skill mentions structuring multi-tab spreadsheets for project tracking.
market_student,Data Engineer,Capgemini,Design and implement scalable data pipelines,fully_satisfied,1.0,"[""Design and implement scalable data pipelines""]",Portfolio explicitly lists this exact skill.
market_student,Data Engineer,Capgemini,Work with Kafka for streaming data processing,fully_satisfied,1.0,"[""Implement data streaming pipelines using Apache Kafka""]",Portfolio includes implementing streaming pipelines with Apache Kafka.
market_student,Data Engineer,Capgemini,Implement real-time data processing with streaming technologies,fully_satisfied,1.0,"[""Implement real-time data pipelines with Spark Streaming""]",Portfolio includes implementing real-time data pipelines with Spark Streaming.
market_student,Data Analyst,Tekshapers,Query and analyze data using SQL,satisfied,0.75,"[""Utilize Spark SQL for querying structured big data""]","Spark SQL is a SQL interface for querying and analyzing structured data, equivalent to SQL."
market_student,Data Analyst,Tekshapers,"Apply data governance concepts for cataloging, lineage, and quality",satisfied,0.75,"[""Apply data governance, classification, and privacy policies in data systems"", ""Define data governance rules for compliance, privacy, and quality"", ""Document data lineage and pipeline processes for transparency and maintenance""]","Skills cover data governance application, classification (cataloging), lineage documentation, and quality rules."
market_student,Data Analyst,President's Choice Financial,"Extract, prepare, and analyze large datasets",satisfied,0.75,"[""Perform data extraction, transformation, and loading (ETL)"", ""Analyze data to identify trends and patterns""]","ETL skills cover extraction/preparation; trend analysis covers analyzing data, together satisfying the requirement."
market_student,Data Analyst,President's Choice Financial,Design and implement end-to-end reporting and data processes,satisfied,0.75,"[""Develop BI dashboards from curated enterprise data warehouses"", ""Design and implement scalable data pipelines""]",BI dashboard development and scalable data pipeline design provide end-to-end reporting and data processes.
market_student,Data Analyst,President's Choice Financial,Analyze data to identify trends and patterns,fully_satisfied,1.0,"[""Analyze data to identify trends and patterns""]",Exact match for the required skill.
market_student,Data Analyst,President's Choice Financial,Create business reports and visualizations using Tableau,not_satisfied,0.0,[],No Tableau skill listed; Power BI is not an acceptable substitute.
market_student,Data Engineer,HireOn Tech,Design and implement scalable data pipelines,fully_satisfied,1.0,"[""Design and implement scalable data pipelines""]",Portfolio contains an exact match for this skill.
market_student,Data Engineer,HireOn Tech,Build and optimize data pipelines using PySpark,fully_satisfied,1.0,"[""Build and optimize data pipelines using PySpark""]",Portfolio contains an exact match for this skill.
market_student,Data Engineer,HireOn Tech,"Process and analyze data using Apache Spark (RDDs, DataFrames, Spark SQL)",fully_satisfied,1.0,"[""Process and analyze data using Apache Spark (RDDs, DataFrames, Spark SQL)""]",Portfolio contains an exact match for this skill.
market_student,Data Engineer,HireOn Tech,Develop back-end services and APIs,fully_satisfied,1.0,"[""Develop back-end services and APIs""]",Portfolio contains an exact match for this skill.
market_student,Data Engineer,HireOn Tech,Implement business rules frameworks (rules engines),fully_satisfied,1.0,"[""Implement business rules frameworks (rules engines)""]",Portfolio contains an exact match for this skill.
market_student,Data Analyst,The Select Group,Query and analyze data using SQL,fully_satisfied,1.0,"[""Utilize Spark SQL for querying structured big data"", ""Load data warehouses using SQL bulk loading methods""]","Portfolio includes Spark SQL for querying and SQL bulk loading, directly covering SQL-based data querying and analysis."
market_student,Data Analyst,The Select Group,Extract and analyze data to support business initiatives,fully_satisfied,1.0,"[""Perform data extraction, transformation, and loading (ETL)"", ""Analyze data to identify trends and patterns"", ""Perform segmentation and funnel analysis for product and marketing data""]","ETL, trend analysis, and marketing funnel skills directly meet extraction and analysis for business initiatives."
market_student,Data Analyst,The Select Group,Automate data processes and pipelines,fully_satisfied,1.0,"[""Build and manage data pipelines with workflow orchestration and scheduling"", ""Build and maintain data pipelines using dbt"", ""Build and optimize data pipelines using PySpark""]","Multiple skills cover building, orchestrating, and optimizing data pipelines, fully automating data processes."
market_student,Data Analyst,ADF Medical,Track KPIs and performance metrics,fully_satisfied,1.0,"[""Define, document, and monitor core business metrics and KPIs""]","Portfolio explicitly defines, documents and monitors KPIs and core metrics."
market_student,Data Analyst,ADF Medical,Collect and clean large datasets,satisfied,0.75,"[""Perform data extraction, transformation, and loading (ETL)"", ""Clean and preprocess raw data from multiple sources""]",Portfolio includes ETL/data extraction and data cleaning skills that together cover collection and cleaning.
market_student,Data Analyst,ADF Medical,Ensure data accuracy and integrity,satisfied,0.75,"[""Monitor, profile, and cleanse data to establish and improve data quality metrics""]",Monitoring and cleansing data to improve quality metrics ensures accuracy and integrity.
market_student,Data Analyst,ADF Medical,Analyze data to identify trends and patterns,fully_satisfied,1.0,"[""Analyze data to identify trends and patterns""]",Portfolio contains the exact skill verbatim.
market_student,Data Analyst,ADF Medical,Build reports and dashboards,satisfied,0.75,"[""Build and maintain interactive dashboards using Power BI""]",Building interactive dashboards in Power BI fulfills the dashboards and reporting requirement.
market_student,Data Analyst,ADF Medical,Create data visualizations,satisfied,0.75,"[""Build and maintain interactive dashboards using Power BI""]",Building dashboards inherently involves creating data visualizations.
market_student,Data Engineer,Technical Standards & Safety Authority (TSSA),"Apply data governance, classification, and privacy policies in data systems",fully_satisfied,1.0,"[""Apply data governance, classification, and privacy policies in data systems""]",Portfolio lists this exact skill.
market_student,Data Engineer,Technical Standards & Safety Authority (TSSA),Design and implement scalable data pipelines,fully_satisfied,1.0,"[""Design and implement scalable data pipelines""]",Portfolio lists this exact skill.
market_student,Data Engineer,Technical Standards & Safety Authority (TSSA),Build and maintain data pipelines using dbt,fully_satisfied,1.0,"[""Build and maintain data pipelines using dbt""]",Portfolio lists this exact skill.
market_student,Data Engineer,Technical Standards & Safety Authority (TSSA),Configure and orchestrate data integration workflows using Fivetran,fully_satisfied,1.0,"[""Configure and orchestrate data integration workflows using Fivetran""]",Portfolio lists this exact skill.
market_student,Data Engineer,Technical Standards & Safety Authority (TSSA),"Monitor, profile, and cleanse data to establish and improve data quality metrics",fully_satisfied,1.0,"[""Monitor, profile, and cleanse data to establish and improve data quality metrics""]",Portfolio lists this exact skill.
market_student,Data Engineer,Technical Standards & Safety Authority (TSSA),Document data lineage and pipeline processes for transparency and maintenance,fully_satisfied,1.0,"[""Document data lineage and pipeline processes for transparency and maintenance""]",Portfolio lists this exact skill.
market_student,Data Engineer,Technical Standards & Safety Authority (TSSA),Develop data science and analytics pipelines using Knime,fully_satisfied,1.0,"[""Develop data science and analytics pipelines using Knime""]",Portfolio lists this exact skill.
market_student,Data Engineer,Technical Standards & Safety Authority (TSSA),Build and manage machine learning and data projects using Dataiku,fully_satisfied,1.0,"[""Build and manage machine learning and data projects using Dataiku""]",Portfolio lists this exact skill.
market_student,Data Engineer,Technical Standards & Safety Authority (TSSA),Develop semantic data layers and curated tables for business intelligence,fully_satisfied,1.0,"[""Develop semantic data layers and curated tables for business intelligence""]",Portfolio lists this exact skill.
market_student,Data Engineer,Scotiabank,Version control code using Git and GitHub,fully_satisfied,1.0,"[""Version control code using Git and GitHub""]",Direct match with portfolio skill.
market_student,Data Engineer,Scotiabank,Design and implement scalable data pipelines,fully_satisfied,1.0,"[""Design and implement scalable data pipelines""]",Exact portfolio skill found.
market_student,Data Engineer,Scotiabank,Build and maintain data pipelines using dbt,fully_satisfied,1.0,"[""Build and maintain data pipelines using dbt""]",Direct match with portfolio skill.
market_student,Data Engineer,Scotiabank,Design and build data pipelines using Google Cloud Platform services,fully_satisfied,1.0,"[""Design and build data pipelines using Google Cloud Platform services""]",Exact portfolio skill found.
market_student,Data Engineer,Scotiabank,Design and implement data ingestion patterns for batch and streaming,fully_satisfied,1.0,"[""Design and implement data ingestion patterns for batch and streaming""]",Direct match with portfolio skill.
market_student,Data Engineer,Scotiabank,Build and manage data pipelines with workflow orchestration and scheduling,fully_satisfied,1.0,"[""Build and manage data pipelines with workflow orchestration and scheduling""]",Exact portfolio skill found.
market_student,Data Engineer,Scotiabank,Implement distributed data processing using Apache Spark,fully_satisfied,1.0,"[""Implement distributed data processing using Apache Spark""]",Direct match with portfolio skill.
market_student,Data Engineer,Scotiabank,Implement data streaming pipelines using Apache Kafka,fully_satisfied,1.0,"[""Implement data streaming pipelines using Apache Kafka""]",Exact portfolio skill found.
market_student,Data Engineer,Scotiabank,Implement workflow orchestration using Apache Beam/Composer,fully_satisfied,1.0,"[""Implement workflow orchestration using Apache Beam/Composer""]",Direct match with portfolio skill.
market_student,Data Engineer,Scotiabank,Deploy containerized applications using Kubernetes (GKE),fully_satisfied,1.0,"[""Deploy containerized applications using Kubernetes (GKE)""]",Exact portfolio skill found.
market_student,Data Engineer,Scotiabank,Implement Infrastructure as Code using Terraform,fully_satisfied,1.0,"[""Implement Infrastructure as Code using Terraform""]",Direct match with portfolio skill.
market_student,Data Engineer,Scotiabank,Develop microservices using Spring Boot,fully_satisfied,1.0,"[""Develop microservices using Spring Boot""]",Exact portfolio skill found.
market_student,Data Engineer,Leap Tools,Design and implement scalable data pipelines,fully_satisfied,1.0,"[""Design and implement scalable data pipelines""]",Direct match.
market_student,Data Engineer,Leap Tools,Build and maintain data pipelines using dbt,fully_satisfied,1.0,"[""Build and maintain data pipelines using dbt""]",Exact match.
market_student,Data Engineer,Leap Tools,"Implement data quality, testing, and documentation standards",partly_satisfied,0.4,"[""Monitor, profile, and cleanse data to establish and improve data quality metrics"", ""Document data lineage and pipeline processes for transparency and maintenance""]",Covers data quality and documentation but lacks explicit testing standards.
market_student,Data Engineer,Leap Tools,Apply data modeling concepts,fully_satisfied,1.0,"[""Design conceptual, logical, and physical data models""]",Directly covers data modeling.
market_student,Data Engineer,Leap Tools,Deploy and manage containerized applications using Kubernetes,fully_satisfied,1.0,"[""Deploy containerized applications using Kubernetes (GKE)""]",Shows Kubernetes deployment.
market_student,Data Engineer,Leap Tools,Monitor and debug data pipelines and warehouse components,partly_satisfied,0.4,"[""Monitor, profile, and cleanse data to establish and improve data quality metrics""]",Includes monitoring but lacks explicit debugging skills.
market_student,Data Engineer,Leap Tools,Develop web applications and APIs using Django,partly_satisfied,0.4,"[""Develop and maintain APIs"", ""Develop back-end services and APIs""]",Has general API development skills but no Django-specific experience.
market_student,Data Scientist,Apptad,Conduct benchmarking experiments for model evaluation,fully_satisfied,1.0,"[""Conduct benchmarking experiments for model evaluation""]",Portfolio explicitly includes the identical skill string.
market_student,Data Scientist,Apptad,Apply statistical analytics for data science,fully_satisfied,1.0,"[""Apply statistical analytics for data science""]",Portfolio explicitly includes the identical skill string.
market_student,Data Engineer,Talenzaa,Troubleshoot and resolve software defects,not_satisfied,0.0,[],No portfolio skill addresses troubleshooting or resolving software defects.
market_student,Data Engineer,Talenzaa,Develop data analysis programs using PySpark,satisfied,0.75,"[""Build and optimize data pipelines using PySpark""]","Portfolio builds data pipelines using PySpark, covering equivalent data program development with the required technology."
market_student,Data Engineer,Talenzaa,Process and transform data using Apache Spark DataFrames and RDDs,fully_satisfied,1.0,"[""Process and analyze data using Apache Spark (RDDs, DataFrames, Spark SQL)""]",Portfolio skill directly matches processing data using Apache Spark DataFrames and RDDs.
market_student,Data Engineer,Talenzaa,Develop back-end services and APIs,fully_satisfied,1.0,"[""Develop back-end services and APIs""]",Portfolio skill verbatim matches developing back-end services and APIs.
market_student,Data Engineer,Talenzaa,Optimize applications for performance and security,not_satisfied,0.0,[],No portfolio skill covers optimizing applications for performance or security.
market_student,Junior Data Analyst,AMEXIO,Automate reporting processes,partly_satisfied,0.4,"[""Build and manage data pipelines with workflow orchestration and scheduling"", ""Implement workflow orchestration using Apache Beam/Composer""]","Workflow orchestration skills can automate data pipelines, indirectly supporting reporting process automation."
market_student,Junior Data Analyst,AMEXIO,Develop and maintain dashboards and reports using Power BI,fully_satisfied,1.0,"[""Build and maintain interactive dashboards using Power BI""]",Portfolio directly includes building and maintaining dashboards with Power BI.
market_student,Junior Data Analyst,AMEXIO,Develop and maintain dashboards and reports using Tableau,not_satisfied,0.0,[],No skill mentions Tableau or an equivalent data visualization tool.
market_student,Junior Data Analyst,AMEXIO,Analyze data using Google Analytics for web and e-commerce,not_satisfied,0.0,[],Google Analytics or web analytics skills are absent from the portfolio.
market_student,Junior Data Analyst,AMEXIO,Manage and optimize tracking configurations using Google Tag Manager,not_satisfied,0.0,[],Google Tag Manager is not mentioned in any portfolio skill.
